"violationid","buildingid","registrationid","boroid","boro","housenumber","lowhousenumber","highhousenumber","streetname","streetcode","zip","apartment","story","block","lot","class","inspectiondate","approveddate","originalcertifybydate","originalcorrectbydate","newcertifybydate","newcorrectbydate","certifieddate","ordernumber","novid","novdescription","novissueddate","currentstatusid","currentstatus","currentstatusdate","novtype","violationstatus","rentimpairing","latitude","longitude","communityboard","councildistrict","censustract","bin","bbl","nta"
"10668766","811186","421091","4","QUEENS","120","120","120","BEACH 19 STREET","30190","11691","25K","25","15638","1","B","2015-04-09T00:00:00.000","2015-04-10T00:00:00.000","2015-06-01T00:00:00.000","2015-05-18T00:00:00.000",,,"2015-04-13T00:00:00.000","1503","5096011","§ 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). INOPERABLE LOCATED AT APT 25K, 25th STORY, 2nd APARTMENT FROM SOUTH AT WEST","2015-04-13T00:00:00.000","9","VIOLATION DISMISSED","2015-06-24T00:00:00.000","Original","Close","N","40.593572","-73.753179","14","31","101004","4436179","4156380001","Far Rockaway-Bayswater"
"10147511","42588","124412","1","MANHATTAN","614","614","614","WEST 152 STREET","36810","10031","5","5","2098","43","B","2014-02-22T00:00:00.000","2014-02-24T00:00:00.000","2014-04-15T00:00:00.000","2014-04-01T00:00:00.000",,,,"702","4787481","§ 27-2045 ADM CODE REPAIR OR REPLACE THE SMOKE DETECTOR MISSING IN THE ENTIRE APARTMENT LOCATED AT APT 5, 5th STORY","2014-02-25T00:00:00.000","19","VIOLATION CLOSED","2016-11-04T00:00:00.000","Original","Close","N","40.831085","-73.947813","9","7","237","1062459","1020980043","Hamilton Heights-Sugar Hill"
"10052330","122778","215886","2","BRONX","1214","1214","1214","WHEELER AVENUE","77050","10472","4A","4","3772","12","A","2013-12-02T00:00:00.000","2013-12-03T00:00:00.000","2017-04-23T00:00:00.000","2017-04-09T00:00:00.000",,,,"529","5652958","§ 27-2005 ADM CODE REFIT ENTRANCE DOOR IN THE 1st ROOM FROM EAST AT NORTH LOCATED AT APT 4A, 4th STORY, 1st APARTMENT FROM WEST AT NORTH","2017-01-04T00:00:00.000","19","VIOLATION CLOSED","2017-03-14T00:00:00.000","Reissued","Close","N","40.829146","-73.880247","9","17","54","2025108","2037720012","Soundview-Bruckner-Bronx River"
"10239893","807988","372674","3","BROOKLYN","8","8","8","COLUMBIA PLACE","28390","11201","C061","2","258","17","A","2014-05-12T00:00:00.000","2014-05-14T00:00:00.000","2014-09-01T00:00:00.000","2014-08-18T00:00:00.000",,,,"508","4839070","§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING IN THE KITCHENETTE LOCATED AT APT C061, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH","2014-05-15T00:00:00.000","19","VIOLATION CLOSED","2015-08-25T00:00:00.000","Original","Close","N","40.693415","-73.998475","2","33","7","3341540","3002580017","Brooklyn Heights"
"10239894","807988","372674","3","BROOKLYN","8","8","8","COLUMBIA PLACE","28390","11201","C061","2","258","17","A","2014-05-12T00:00:00.000","2014-05-14T00:00:00.000","2014-09-01T00:00:00.000","2014-08-18T00:00:00.000",,,,"508","4839070","§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE NORTH WALL, CEILING IN THE 1st ROOM FROM EAST AT SOUTH LOCATED AT APT C061, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH","2014-05-15T00:00:00.000","19","VIOLATION CLOSED","2015-08-25T00:00:00.000","Original","Close","N","40.693415","-73.998475","2","33","7","3341540","3002580017","Brooklyn Heights"
"10241386","807988","372674","3","BROOKLYN","8","8","8","COLUMBIA PLACE","28390","11201","C061","2","258","17","B","2014-05-12T00:00:00.000","2014-05-14T00:00:00.000","2014-07-03T00:00:00.000","2014-06-19T00:00:00.000",,,,"702","4839071","§ 27-2045 ADM CODE REPAIR OR REPLACE THE SMOKE DETECTOR -INOPERATIVE- LOCATED AT APT C061, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH","2014-05-15T00:00:00.000","19","VIOLATION CLOSED","2015-08-25T00:00:00.000","Original","Close","N","40.693415","-73.998475","2","33","7","3341540","3002580017","Brooklyn Heights"
"10241388","807988","372674","3","BROOKLYN","8","8","8","COLUMBIA PLACE","28390","11201","C061","2","258","17","B","2014-05-12T00:00:00.000","2014-05-14T00:00:00.000","2014-07-03T00:00:00.000","2014-06-19T00:00:00.000",,,,"1503","4839071","§ 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). -INOPERATIVE- LOCATED AT APT C061, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH","2014-05-15T00:00:00.000","19","VIOLATION CLOSED","2015-08-25T00:00:00.000","Original","Close","N","40.693415","-73.998475","2","33","7","3341540","3002580017","Brooklyn Heights"
"10052332","122778","215886","2","BRONX","1214","1214","1214","WHEELER AVENUE","77050","10472","4A","4","3772","12","B","2013-12-02T00:00:00.000","2013-12-03T00:00:00.000","2017-02-22T00:00:00.000","2017-02-08T00:00:00.000",,,,"508","5652959","§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR ALL WALLS AND CEILINGS IN THE ENTIRE APARTMENT LOCATED AT APT 4A, 4th STORY, 1st APARTMENT FROM WEST AT NORTH","2017-01-04T00:00:00.000","19","VIOLATION CLOSED","2017-03-14T00:00:00.000","Reissued","Close","N","40.829146","-73.880247","9","17","54","2025108","2037720012","Soundview-Bruckner-Bronx River"
"10241411","807988","372674","3","BROOKLYN","8","8","8","COLUMBIA PLACE","28390","11201","C061","2","258","17","C","2014-05-12T00:00:00.000","2014-05-14T00:00:00.000","2014-06-17T00:00:00.000","2014-06-12T00:00:00.000",,,,"790","4839072","§ 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 3; WG TO REPLACE = 0; WG TO REPAIR = 0; LOCATED AT APT C061, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH","2014-05-15T00:00:00.000","19","VIOLATION CLOSED","2015-08-25T00:00:00.000","Original","Close","N","40.693415","-73.998475","2","33","7","3341540","3002580017","Brooklyn Heights"
"10147512","42588","124412","1","MANHATTAN","614","614","614","WEST 152 STREET","36810","10031","5","5","2098","43","B","2014-02-22T00:00:00.000","2014-02-24T00:00:00.000","2014-04-15T00:00:00.000","2014-04-01T00:00:00.000",,,,"1502","4787481","§ 27-2046.1, 2046.2 HMC: PROVIDE AN APPROVED AND OPERATIONAL CARBON MONOXIDE DETECTING DEVICE, INSTALLED IN ACCORDANCE WITH APPLICABLE LAW AND RULES. IN THE ENTIRE APARTMENT LOCATED AT APT 5, 5th STORY","2014-02-25T00:00:00.000","19","VIOLATION CLOSED","2016-11-04T00:00:00.000","Original","Close","N","40.831085","-73.947813","9","7","237","1062459","1020980043","Hamilton Heights-Sugar Hill"
"10241426","807988","372674","3","BROOKLYN","8","8","8","COLUMBIA PLACE","28390","11201","C061","2","258","17","B","2014-05-12T00:00:00.000","2014-05-14T00:00:00.000","2017-02-22T00:00:00.000","2017-02-08T00:00:00.000",,,"2017-01-24T00:00:00.000","501","5652989","§ 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE AND/OR IMPROPERLY COUNTER BALANCED LOWER SASH AT EAST 1 WINDOW IN THE 1st ROOM FROM EAST AT SOUTH LOCATED AT APT C061, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH","2017-01-04T00:00:00.000","9","VIOLATION DISMISSED","2017-04-06T00:00:00.000","Reissued","Close","N","40.693415","-73.998475","2","33","7","3341540","3002580017","Brooklyn Heights"
"10241454","807988","372674","3","BROOKLYN","8","8","8","COLUMBIA PLACE","28390","11201","C061","2","258","17","A","2014-05-12T00:00:00.000","2014-05-14T00:00:00.000","2017-04-23T00:00:00.000","2017-04-09T00:00:00.000",,,"2017-01-24T00:00:00.000","501","5652988","§ 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE AND/OR DRY ROTTED WOOD FLOOR IN THE 1st ROOM FROM EAST AT SOUTH LOCATED AT APT C061, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH","2017-01-04T00:00:00.000","9","VIOLATION DISMISSED","2017-04-06T00:00:00.000","Reissued","Close","N","40.693415","-73.998475","2","33","7","3341540","3002580017","Brooklyn Heights"
"10173615","42588","124412","1","MANHATTAN","614","614","614","WEST 152 STREET","36810","10031","5","1","2098","43","B","2014-03-14T00:00:00.000","2014-03-17T00:00:00.000","2014-05-06T00:00:00.000","2014-04-22T00:00:00.000",,,,"1502","4802441","§ 27-2046.1, 2046.2 HMC: PROVIDE AN APPROVED AND OPERATIONAL CARBON MONOXIDE DETECTING DEVICE, INSTALLED IN ACCORDANCE WITH APPLICABLE LAW AND RULES. IN THE ENTIRE APARTMENT LOCATED AT APT 5, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH","2014-03-18T00:00:00.000","19","VIOLATION CLOSED","2016-11-04T00:00:00.000","Original","Close","N","40.831085","-73.947813","9","7","237","1062459","1020980043","Hamilton Heights-Sugar Hill"
"10183459","49163","208142","2","BRONX","2350","2350","2350","BEAUMONT AVENUE","12020","10458","4B","2","3103","26","B","2014-03-21T00:00:00.000","2014-03-24T00:00:00.000","2014-05-13T00:00:00.000","2014-04-29T00:00:00.000",,,,"583","4806547","§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT CEILING IN THE BATHROOM LOCATED AT APT 4B, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST","2014-03-25T00:00:00.000","19","VIOLATION CLOSED","2014-05-15T00:00:00.000","Original","Close","N","40.853353","-73.884848","6","15","391","2012868","2031030026","Belmont"
"10241456","807988","372674","3","BROOKLYN","8","8","8","COLUMBIA PLACE","28390","11201","C061","2","258","17","A","2014-05-12T00:00:00.000","2014-05-14T00:00:00.000","2014-09-01T00:00:00.000","2014-08-18T00:00:00.000",,,,"501","4839070","§ 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE AND/OR DRY ROTTED WOOD FLOOR IN THE FOYER LOCATED AT APT C061, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH","2014-05-15T00:00:00.000","19","VIOLATION CLOSED","2015-08-25T00:00:00.000","Original","Close","N","40.693415","-73.998475","2","33","7","3341540","3002580017","Brooklyn Heights"
"10241459","807988","372674","3","BROOKLYN","8","8","8","COLUMBIA PLACE","28390","11201","C061","2","258","17","A","2014-05-12T00:00:00.000","2014-05-14T00:00:00.000","2017-04-23T00:00:00.000","2017-04-09T00:00:00.000",,,"2017-01-24T00:00:00.000","501","5652988","§ 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE AND/OR DRY ROTTED WOOD FLOOR IN THE 1st ROOM FROM EAST AT NORTH LOCATED AT APT C061, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH","2017-01-04T00:00:00.000","9","VIOLATION DISMISSED","2017-04-06T00:00:00.000","Reissued","Close","N","40.693415","-73.998475","2","33","7","3341540","3002580017","Brooklyn Heights"
"10241462","807988","372674","3","BROOKLYN","8","8","8","COLUMBIA PLACE","28390","11201","C061","2","258","17","B","2014-05-12T00:00:00.000","2014-05-14T00:00:00.000","2014-07-03T00:00:00.000","2014-06-19T00:00:00.000",,,,"502","4839071","§ 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE MASONRY WALL AT SOUTH IN THE 3rd ROOM FROM EAST LOCATED AT APT C061, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH","2014-05-15T00:00:00.000","19","VIOLATION CLOSED","2015-08-25T00:00:00.000","Original","Close","N","40.693415","-73.998475","2","33","7","3341540","3002580017","Brooklyn Heights"
"10183461","49163","208142","2","BRONX","2350","2350","2350","BEAUMONT AVENUE","12020","10458","4B","2","3103","26","B","2014-03-21T00:00:00.000","2014-03-24T00:00:00.000","2014-05-13T00:00:00.000","2014-04-29T00:00:00.000",,,,"583","4806547","§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT CEILING IN THE KITCHEN LOCATED AT APT 4B, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST","2014-03-25T00:00:00.000","19","VIOLATION CLOSED","2014-05-15T00:00:00.000","Original","Close","N","40.853353","-73.884848","6","15","391","2012868","2031030026","Belmont"
"10183465","49163","208142","2","BRONX","2350","2350","2350","BEAUMONT AVENUE","12020","10458","4B","2","3103","26","B","2014-03-21T00:00:00.000","2014-03-24T00:00:00.000","2014-05-13T00:00:00.000","2014-04-29T00:00:00.000",,,,"550","4806547","§ 27-2005 HMC:TRACE AND REPAIR THE SOURCE AND ABATE THE NUISANCE CONSISTING OF MOLD ... AT WALLS IN CLOSET IN THE FOYER LOCATED AT APT 4B, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST","2014-03-25T00:00:00.000","19","VIOLATION CLOSED","2014-05-21T00:00:00.000","Original","Close","N","40.853353","-73.884848","6","15","391","2012868","2031030026","Belmont"
"10241679","807988","372674","3","BROOKLYN","8","8","8","COLUMBIA PLACE","28390","11201","C061","2","258","17","A","2014-05-12T00:00:00.000","2014-05-14T00:00:00.000","2014-09-01T00:00:00.000","2014-08-18T00:00:00.000",,,,"556","4839070","§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT ALL PEELING PAINT SURFACES IN THE KITCHENETTE , THE 1st ROOM FROM EAST AT SOUTH LOCATED AT APT C061, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH","2014-05-15T00:00:00.000","19","VIOLATION CLOSED","2015-08-25T00:00:00.000","Original","Close","N","40.693415","-73.998475","2","33","7","3341540","3002580017","Brooklyn Heights"
"10052922","806561","207113","2","BRONX","16","16","16","EAST 177 STREET","26970","10453","4E","4","2852","14","C","2013-12-02T00:00:00.000","2013-12-03T00:00:00.000","2013-12-15T00:00:00.000","2013-12-03T00:00:00.000",,,,"666","4735846","§ 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 4E, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH","2013-12-04T00:00:00.000","9","VIOLATION DISMISSED","2015-10-02T00:00:00.000","Original","Close","Y","40.850027","-73.909849","5","14","23301","2092058","2028520014","Mount Hope"
"10052964","806561","207113","2","BRONX","16","16","16","EAST 177 STREET","26970","10453",,"0","2852","14","C","2013-12-02T00:00:00.000","2013-12-03T00:00:00.000","2013-12-17T00:00:00.000","2013-12-12T00:00:00.000",,,,"672","4735749","§ 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM BOILER ROOM DOOR LOCKED AT BASEMENT","2013-12-04T00:00:00.000","19","VIOLATION CLOSED","2017-01-19T00:00:00.000","Original","Close","N","40.850027","-73.909849","5","14","23301","2092058","2028520014","Mount Hope"
"10183474","49163","208142","2","BRONX","2350","2350","2350","BEAUMONT AVENUE","12020","10458","4B","2","3103","26","B","2014-03-21T00:00:00.000","2014-03-24T00:00:00.000","2014-05-13T00:00:00.000","2014-04-29T00:00:00.000",,,,"550","4806547","§ 27-2005 HMC:TRACE AND REPAIR THE SOURCE AND ABATE THE NUISANCE CONSISTING OF MOLD ... AT EAST AND NORTH WALL IN THE 1st ROOM FROM EAST AT NORTH LOCATED AT APT 4B, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST","2014-03-25T00:00:00.000","19","VIOLATION CLOSED","2014-05-21T00:00:00.000","Original","Close","N","40.853353","-73.884848","6","15","391","2012868","2031030026","Belmont"
"10183476","49163","208142","2","BRONX","2350","2350","2350","BEAUMONT AVENUE","12020","10458","4B","2","3103","26","B","2014-03-21T00:00:00.000","2014-03-24T00:00:00.000","2014-05-13T00:00:00.000","2014-04-29T00:00:00.000",,,,"583","4806547","§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT CEILING IN THE 1st ROOM FROM EAST AT NORTH LOCATED AT APT 4B, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST","2014-03-25T00:00:00.000","19","VIOLATION CLOSED","2014-05-15T00:00:00.000","Original","Close","N","40.853353","-73.884848","6","15","391","2012868","2031030026","Belmont"
"10243937","41989","104198","1","MANHATTAN","520","520","522","WEST 145 STREET","36670","10031","4E","4","2076","46","A","2014-05-15T00:00:00.000","2014-05-19T00:00:00.000","2014-09-06T00:00:00.000","2014-08-23T00:00:00.000",,,,"556","4841703","§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT NORTH WALL IN THE BATHROOM LOCATED AT APT 4E, 4th STORY, 4th APARTMENT FROM EAST AT SOUTH","2014-05-20T00:00:00.000","19","VIOLATION CLOSED","2022-03-04T00:00:00.000","Original","Close","N","40.825563","-73.948414","9","7","229","1061918","1020760046","Hamilton Heights-Sugar Hill"
"10243938","41989","104198","1","MANHATTAN","520","520","522","WEST 145 STREET","36670","10031","4E","4","2076","46","A","2014-05-15T00:00:00.000","2014-05-19T00:00:00.000","2014-09-06T00:00:00.000","2014-08-23T00:00:00.000",,,,"556","4841703","§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT THE CEILING IN THE 1st ROOM FROM NORTH LOCATED AT APT 4E, 4th STORY, 4th APARTMENT FROM EAST AT SOUTH","2014-05-20T00:00:00.000","19","VIOLATION CLOSED","2023-07-20T00:00:00.000","Original","Close","N","40.825563","-73.948414","9","7","229","1061918","1020760046","Hamilton Heights-Sugar Hill"
"10247268","69315","216795","2","BRONX","864","864","864","EAST 221 STREET","28260","10467","3F","3","4679","73","C","2014-05-17T00:00:00.000","2014-05-21T00:00:00.000","2014-06-24T00:00:00.000","2014-06-19T00:00:00.000",,,"2014-07-02T00:00:00.000","790","4843549","§ 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 0; WG TO REPLACE = 0; WG TO REPAIR = 2; IN THE ENTIRE APARTMENT LOCATED AT APT 3F, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST , SECTION ''864''","2014-05-22T00:00:00.000","19","VIOLATION CLOSED","2015-09-09T00:00:00.000","Original","Close","N","40.883448","-73.857232","12","12","396","2058602","2046790073","Williamsbridge-Olinville"
"10247269","69315","216795","2","BRONX","864","864","864","EAST 221 STREET","28260","10467","3F","3","4679","73","A","2014-05-17T00:00:00.000","2014-05-21T00:00:00.000","2014-09-08T00:00:00.000","2014-08-25T00:00:00.000",,,"2014-07-02T00:00:00.000","491","4843547","§ 300 M/D LAW FILE PLANS AND APPLICATION AND LEGALIZE THE FOLLOWING ALTERATION OR RESTORE TO THE LEGAL CONDITION EXISTING PRIOR TO THE MAKING OF SAID ALTERATION SUSPENDED CEILING IN THE ENTIRE APARTMENT LOCATED AT APT 3F, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST , SECTION ''864''","2014-05-22T00:00:00.000","9","VIOLATION DISMISSED","2014-09-12T00:00:00.000","Original","Close","N","40.883448","-73.857232","12","12","396","2058602","2046790073","Williamsbridge-Olinville"
"10250396","69315","216795","2","BRONX","864","864","864","EAST 221 STREET","28260","10467","3F","3","4679","73","A","2014-05-17T00:00:00.000","2014-05-21T00:00:00.000","2014-09-08T00:00:00.000","2014-08-25T00:00:00.000",,,"2014-07-02T00:00:00.000","556","4843547","§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT ALL PEELING PAINT SURFACES IN THE BATHROOM LOCATED AT APT 3F, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST , SECTION ''864''","2014-05-22T00:00:00.000","9","VIOLATION DISMISSED","2014-09-12T00:00:00.000","Original","Close","N","40.883448","-73.857232","12","12","396","2058602","2046790073","Williamsbridge-Olinville"
"10183478","49163","208142","2","BRONX","2350","2350","2350","BEAUMONT AVENUE","12020","10458","4B","2","3103","26","B","2014-03-21T00:00:00.000","2014-03-24T00:00:00.000","2014-05-13T00:00:00.000","2014-04-29T00:00:00.000",,,,"583","4806547","§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT CEILING IN THE 1st ROOM FROM EAST AT SOUTH LOCATED AT APT 4B, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST","2014-03-25T00:00:00.000","19","VIOLATION CLOSED","2014-05-15T00:00:00.000","Original","Close","N","40.853353","-73.884848","6","15","391","2012868","2031030026","Belmont"
"10251811","369279","335352","3","BROOKLYN","575","565","575","RIVERDALE AVENUE","76430","11207","6","3","3821","51","A","2014-05-21T00:00:00.000","2014-05-24T00:00:00.000","2014-09-13T00:00:00.000","2014-08-30T00:00:00.000",,,,"556","4845899","§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT , 1st WINDOW FRAME FROM NORTH AT EAST WALL, 1st WINDOW FRAME FROM EAST AT SOUTH WALL, 1st DOOR FROM SOUTH AT WEST WALL, 1st DOOR FRAME FROM SOUTH AT WEST WALL, BASEBOARD AT WEST WALL IN THE 1st ROOM FROM EAST AT SOUTH LOCATED AT APT 6, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST","2014-05-27T00:00:00.000","19","VIOLATION CLOSED","2015-06-17T00:00:00.000","Original","Close","N","40.663067","-73.894768","5","42","1126","3085038","3038210051","East New York-New Lots"
"10251812","369279","335352","3","BROOKLYN","575","565","575","RIVERDALE AVENUE","76430","11207","6","3","3821","51","B","2014-05-21T00:00:00.000","2014-05-24T00:00:00.000","2014-07-15T00:00:00.000","2014-07-01T00:00:00.000",,,,"508","4845900","§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR , CEILING IN THE 1st ROOM FROM EAST AT SOUTH LOCATED AT APT 6, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST","2014-05-27T00:00:00.000","19","VIOLATION CLOSED","2015-06-17T00:00:00.000","Original","Close","N","40.663067","-73.894768","5","42","1126","3085038","3038210051","East New York-New Lots"
"10251813","369279","335352","3","BROOKLYN","575","565","575","RIVERDALE AVENUE","76430","11207","6","3","3821","51","C","2014-05-21T00:00:00.000","2014-05-24T00:00:00.000","2014-06-29T00:00:00.000","2014-06-24T00:00:00.000",,,,"790","4845902","§ 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 6; WG TO REPLACE = 0; WG TO REPAIR = 1; IN THE ENTIRE APARTMENT LOCATED AT APT 6, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST","2014-05-27T00:00:00.000","19","VIOLATION CLOSED","2014-07-21T00:00:00.000","Original","Close","N","40.663067","-73.894768","5","42","1126","3085038","3038210051","East New York-New Lots"
